ObjectiveValue	k1	k2	k3
107.968	0.460398	0.382764	0.0001
106.681	0.428955	0.394866	0.0001
102.754	0.587344	1.24185	0.319882
83.923	0.455607	0.849053	0.155443
75.2033	0.556698	0.614285	0.0429741
66.1896	0.7006	0.51695	0.0602404
60.7518	0.558534	0.524056	0.0616256
59.9874	0.442622	0.489686	0.066517
59.8588	0.527108	0.465658	0.0559186
59.3389	0.497269	0.469417	0.0561813
59.2337	0.472686	0.474719	0.0596678
59.2316	0.483404	0.477288	0.0596165
59.2129	0.476534	0.475509	0.0582917
59.2127	0.474759	0.474663	0.0585391
59.2125	0.4765	0.475386	0.0584269
59.2109	0.475854	0.4745	0.0583306
59.2105	0.476886	0.473549	0.0584333
59.2105	0.477635	0.474467	0.0582783
59.2104	0.475109	0.472877	0.0583698
59.2102	0.476472	0.47404	0.0583568
59.2101	0.476138	0.473818	0.0583537
59.2095	0.476527	0.473093	0.0582553
59.2093	0.477149	0.473618	0.0580562
59.2091	0.476666	0.472963	0.0581727
59.2089	0.47584	0.473087	0.0581282
59.2089	0.475401	0.473093	0.0580378
59.2087	0.476555	0.47285	0.0579969
59.2085	0.47584	0.472652	0.0579595
59.2084	0.475513	0.47224	0.0579134
59.2084	0.475932	0.47233	0.0578457
59.2084	0.47584	0.471939	0.0577815
59.2083	0.475799	0.471947	0.057817
59.2083	0.475758	0.471917	0.0577905
59.2083	0.475477	0.471896	0.0577936
59.2083	0.475453	0.471916	0.0578031
59.2083	0.475537	0.471912	0.0578014
59.2083	0.475495	0.471928	0.057807
59.2083	0.475519	0.47193	0.0578067
59.2083	0.475521	0.471931	0.0578097
59.2083	0.475526	0.471937	0.057809
59.2083	0.475524	0.471941	0.0578096
59.2083	0.475525	0.471945	0.0578113
59.2083	0.475524	0.471946	0.0578113
59.2083	0.475524	0.471946	0.0578113
59.2083	0.475526	0.471956	0.0578015
59.2083	0.475526	0.471946	0.0578111
59.2083	0.475529	0.471947	0.0578147
5929.31	10	0.0001	10
1021.94	0.0531437	0.0426259	1.38562
321.419	0.138979	7.39122	0.000218824
293.433	0.123064	4.89749	0.340431
273.611	5.27936	2.08592	0.000854448
233.906	0.664776	6.56221	0.53765
203.474	0.204381	2.27451	0.609244
118.213	2.43895	2.52053	0.419678
86.9693	0.907568	0.855332	0.146989
70.6698	0.65373	0.696321	0.1115
69.4937	0.508489	0.679258	0.113893
68.2464	0.493853	0.562136	0.0446147
67.7308	0.50172	0.570993	0.108532
66.9082	0.542708	0.63746	0.070878
64.2665	0.592669	0.611122	0.0826822
63.1428	0.472562	0.583294	0.0824695
63.0884	0.596414	0.445623	0.0503368
62.7102	0.596652	0.567642	0.0787195
60.5695	0.494567	0.531925	0.0745617
59.3595	0.465053	0.460145	0.0589857
59.2813	0.462474	0.464449	0.0547645
59.2284	0.467614	0.470034	0.0566494
59.213	0.478457	0.474762	0.0578566
59.2094	0.477714	0.473218	0.057927
59.2085	0.476136	0.472489	0.0578699
59.2084	0.475626	0.472177	0.0579202
59.2084	0.475983	0.472167	0.0578789
59.2084	0.476008	0.472052	0.0578463
59.2084	0.47593	0.472081	0.0578669
59.2083	0.475736	0.472059	0.0578055
59.2083	0.475568	0.472027	0.0578478
59.2083	0.475488	0.471854	0.0577976
59.2083	0.475596	0.471979	0.0578061
59.2083	0.475532	0.471952	0.0578142
59.2083	0.475534	0.471949	0.057812
59.2083	0.475525	0.471946	0.0578113
59.2083	0.475528	0.471946	0.0578112
59.2083	0.475526	0.471947	0.0578109
59.2083	0.475526	0.471946	0.057811
59.2083	0.475526	0.471947	0.0578109
59.2083	0.475527	0.471946	0.057811
59.2083	0.475525	0.471947	0.0578106
5929.31	10	0.0001	10
325.379	0.000395882	0.00167642	0.00150815
319.638	1.71023	8.3144	0.000464428
287.559	0.0102697	0.0247933	0.00279377
213.095	1.13268	7.82434	0.797439
131.397	1.13359	5.34398	5.1019
131.355	2.13587	9.1829	6.46828
130.788	2.70185	10	5.3676
130.284	4.60604	8.32455	2.36685
130.092	1.03687	4.41043	4.96416
130.017	1.07526	3.79711	2.88106
128.983	1.36192	4.4199	2.44591
126.447	0.662438	2.48552	1.4295
123.196	4.53242	3.32542	0.666464
119.38	2.61766	2.62961	0.682988
112.125	1.95432	1.93018	0.423908
111.229	1.39967	1.89618	0.369563
110.567	1.40847	1.81174	0.350529
107.012	1.0403	1.53691	0.281605
99.2319	0.979203	1.20228	0.221729
87.9161	0.772472	0.982163	0.160082
84.1278	0.388282	0.773774	0.151174
78.3716	0.625464	0.825494	0.147089
75.2644	0.526285	0.505207	0.0264006
60.7376	0.503372	0.466807	0.0460859
60.5239	0.472061	0.532157	0.0683712
60.2029	0.466278	0.511335	0.0588207
59.736	0.520956	0.498361	0.0583839
59.601	0.469253	0.48854	0.0556878
59.5902	0.514904	0.49527	0.0587347
59.2921	0.482798	0.481035	0.0617202
59.2733	0.475521	0.473386	0.0555715
59.258	0.481528	0.475595	0.0604344
59.2553	0.483715	0.473914	0.0562398
59.2421	0.481416	0.474723	0.0566058
59.2137	0.4715	0.47069	0.0581186
59.2101	0.472806	0.470098	0.0575893
59.2094	0.4743	0.470569	0.057398
59.2093	0.473516	0.470807	0.0575108
59.2084	0.474782	0.471603	0.0577336
59.2083	0.475608	0.471977	0.057814
59.2083	0.475497	0.471945	0.0578154
59.2083	0.47553	0.471969	0.0578156
59.2083	0.47552	0.47195	0.0578158
59.2083	0.475528	0.471958	0.0578158
59.2083	0.475523	0.471955	0.0578158
59.2083	0.475527	0.471946	0.0578112
59.2083	0.475527	0.471946	0.0578111
59.2083	0.475527	0.471946	0.0578111
5929.31	10	0.0001	10
3428.98	0.336162	0.00688445	0.011153
801.214	0.0123717	0.00151261	0.00023199
323.961	0.000421166	0.000363859	1.30693
285.828	0.122891	4.18877	0.348432
184.008	1.38663	0.316406	0.058854
124.12	0.430484	0.263513	0.0001
106.972	0.192032	0.373916	0.00851744
90.7598	0.908551	0.415121	0.0583533
70.8981	0.667718	0.639381	0.063732
62.7964	0.520962	0.590416	0.075725
60.5469	0.490675	0.513355	0.0750636
59.2595	0.490176	0.481379	0.0586103
59.218	0.48199	0.476247	0.0583116
59.2145	0.480113	0.472165	0.0582118
59.2142	0.480568	0.475027	0.0585157
59.2129	0.478408	0.474867	0.0579016
59.2115	0.478987	0.472736	0.0582234
59.2102	0.478592	0.473277	0.0581252
59.2095	0.476795	0.470906	0.0575726
59.2091	0.475251	0.472274	0.0576156
59.2088	0.475239	0.471252	0.0578801
59.2086	0.475329	0.471787	0.0576296
59.2085	0.474897	0.471843	0.0577214
59.2085	0.475735	0.471727	0.057679
59.2085	0.476356	0.472315	0.0578666
59.2084	0.475958	0.471975	0.0578342
59.2084	0.47587	0.472001	0.0577935
59.2083	0.475769	0.472158	0.0578587
59.2083	0.475399	0.471804	0.0578197
59.2083	0.475475	0.471963	0.0578135
59.2083	0.475471	0.471949	0.0578123
59.2083	0.475512	0.471921	0.057809
59.2083	0.475511	0.471938	0.057808
59.2083	0.475525	0.47195	0.0578123
59.2083	0.475425	0.471962	0.0578285
59.2083	0.475512	0.471945	0.0578192
59.2083	0.475526	0.471945	0.0578102
59.2083	0.475514	0.471943	0.0578152
59.2083	0.475518	0.471943	0.0578137
59.2083	0.47552	0.471943	0.0578117
59.2083	0.475524	0.471943	0.0578116
5929.31	10	0.0001	10
2138.53	0.033447	0.000103006	0.00558843
365.834	0.0225674	0.0289298	0.00236123
297.864	0.0125361	0.0255715	0.000325592
132.234	2.45953	2.16139	0.675234
115.622	1.41918	2.26715	0.632043
106.02	0.686824	0.641039	0.188903
75.332	0.69414	0.753008	0.129351
73.912	0.687968	0.714407	0.125696
67.9632	0.678132	0.519178	0.0836785
67.4804	0.62054	0.626437	0.0673046
62.1851	0.603491	0.545946	0.0670142
59.8124	0.519472	0.503581	0.0587795
59.6759	0.505741	0.510719	0.0643928
59.6543	0.509938	0.50618	0.0612902
59.5966	0.471497	0.502326	0.0625302
59.4622	0.493215	0.499423	0.0639068
59.397	0.483207	0.490116	0.0638777
59.3511	0.478995	0.491689	0.0619929
59.3404	0.4784	0.488678	0.0625571
59.3122	0.484152	0.489935	0.0605661
59.3017	0.484255	0.487953	0.0616224
59.2876	0.48656	0.487634	0.0602262
59.2741	0.48153	0.483453	0.0582123
59.27	0.489549	0.484776	0.0598041
59.2518	0.48271	0.480139	0.0606054
59.2156	0.481197	0.473023	0.0582963
59.2151	0.481177	0.475414	0.0583123
59.2086	0.474468	0.471885	0.0578192
59.2086	0.476481	0.472662	0.0579114
59.2084	0.475645	0.472205	0.0579162
59.2084	0.475231	0.471631	0.0577541
59.2083	0.475557	0.471991	0.0578399
59.2083	0.475605	0.472047	0.0578267
59.2083	0.475523	0.471934	0.0578239
59.2083	0.475537	0.471954	0.057826
59.2083	0.475516	0.471954	0.0578164
59.2083	0.475525	0.471942	0.0578119
59.2083	0.475524	0.471943	0.0578118
5929.31	10	0.0001	10
315.15	0.00929036	0.0176938	0.00590805
179.581	0.062718	0.270209	0.000558729
115.563	0.373237	0.959563	0.407682
111.686	1.78953	1.65608	0.295026
99.7219	0.281445	0.775896	0.124445
74.6898	0.420985	0.703974	0.0946356
62.9586	0.617694	0.495227	0.0530327
61.7437	0.5007	0.496627	0.0784877
60.0145	0.527307	0.515506	0.0681912
60.0018	0.516185	0.514243	0.0600885
59.9608	0.537379	0.485141	0.0629063
59.8599	0.526621	0.466185	0.0549786
59.7603	0.514728	0.511796	0.0630398
59.3082	0.493855	0.473222	0.056112
59.2539	0.48711	0.483134	0.0597359
59.2103	0.478344	0.472559	0.0581171
59.2101	0.475967	0.470206	0.057361
59.2091	0.47556	0.472794	0.058181
59.2088	0.476238	0.471253	0.0576407
59.2087	0.475433	0.472796	0.0580105
59.2086	0.476434	0.47166	0.0577728
59.2084	0.47504	0.471527	0.0576761
59.2084	0.475582	0.471661	0.0576929
59.2084	0.475497	0.4717	0.0577869
59.2083	0.475385	0.471861	0.0577826
59.2083	0.475428	0.471923	0.0577915
59.2083	0.475589	0.471917	0.0577931
59.2083	0.475455	0.471963	0.0578231
59.2083	0.475492	0.471916	0.0577991
59.2083	0.475486	0.471943	0.0578126
59.2083	0.475504	0.471959	0.0578134
59.2083	0.475527	0.471957	0.057814
59.2083	0.475526	0.471952	0.0578142
59.2083	0.475525	0.471957	0.0578125
59.2083	0.475512	0.471939	0.0578087
59.2083	0.475509	0.471943	0.0578086
59.2083	0.475524	0.471942	0.0578097
59.2083	0.475525	0.471942	0.0578101
5929.31	10	0.0001	10
5816.6	3.33406	0.00016385	0.000118682
335.852	0.000127409	0.000127682	1.50255
308.184	0.164844	5.25156	0.0125005
253.843	5.96675	0.415173	0.00298367
185.439	3.06211	1.60484	0.0717161
132.931	1.71993	0.577971	0.0877221
121.811	1.43095	0.552135	0.0493884
120.831	1.63865	0.942197	0.113354
114.26	1.34155	0.640912	0.0581522
113.054	1.58841	1.99684	0.492338
79.9661	0.786878	0.441704	0.0347601
67.8487	0.561009	0.398997	0.0582328
59.4022	0.487768	0.479695	0.0631089
59.2723	0.48952	0.477716	0.0603796
59.2602	0.48608	0.475907	0.0601813
59.2602	0.485542	0.479742	0.0606829
59.2596	0.483054	0.483568	0.0606502
59.2513	0.469888	0.479029	0.0584105
59.2467	0.474021	0.481149	0.0594766
59.2277	0.480452	0.479055	0.0595338
59.2172	0.471995	0.472053	0.0586259
59.2125	0.473197	0.471312	0.0582856
59.21	0.477349	0.473387	0.0583257
59.2097	0.475084	0.473585	0.0581674
59.2086	0.476235	0.472624	0.0580134
59.2086	0.476629	0.472297	0.0579101
59.2086	0.475504	0.472423	0.0580097
59.2085	0.475613	0.472275	0.0579972
59.2085	0.476129	0.472635	0.0579751
59.2084	0.476138	0.472247	0.0578375
59.2084	0.47582	0.472237	0.0578809
59.2084	0.475301	0.471779	0.057824
59.2083	0.475491	0.472081	0.0578106
59.2083	0.475614	0.471982	0.0578463
59.2083	0.475477	0.471893	0.0577835
59.2083	0.475616	0.471949	0.0578224
59.2083	0.475598	0.471947	0.0578076
59.2083	0.475537	0.471967	0.0578131
59.2083	0.475553	0.471967	0.057813
59.2083	0.475536	0.471953	0.057813
59.2083	0.475532	0.471949	0.0578127
59.2083	0.475518	0.47192	0.0578093
59.2083	0.475532	0.47195	0.057811
59.2083	0.475532	0.471948	0.057811
59.2083	0.475529	0.471948	0.0578111
5929.31	10	0.0001	10
4013.29	0.741461	0.036928	0.358023
305.035	0.00126746	0.000501603	2.78835
285.214	0.0130543	0.352402	0.010263
138.203	0.429293	2.6593	6.95119
136.052	0.300746	0.85757	0.0290128
109.131	1.34563	1.27646	0.275388
88.081	0.287308	0.339552	0.0760998
67.3487	0.333902	0.4708	0.0772484
64.2908	0.382119	0.529795	0.0743019
62.6442	0.404261	0.380241	0.0422336
59.9832	0.419604	0.446973	0.0579152
59.8948	0.467448	0.488515	0.0684916
59.6273	0.491845	0.492894	0.0668314
59.5287	0.435529	0.456805	0.0568451
59.417	0.454378	0.456106	0.058258
59.4147	0.447964	0.452471	0.0561265
59.3891	0.496972	0.489952	0.0583941
59.2563	0.461255	0.471822	0.057543
59.2112	0.475107	0.469314	0.0572178
59.2108	0.474781	0.472071	0.0573646
59.2097	0.475513	0.470405	0.0577305
59.2094	0.475952	0.470521	0.0575124
59.2089	0.47633	0.471218	0.0577489
59.2086	0.476079	0.471796	0.0579048
59.2084	0.476176	0.471949	0.0577633
59.2084	0.47581	0.471719	0.0577175
59.2083	0.475378	0.472039	0.0578537
59.2083	0.47546	0.472003	0.0578342
59.2083	0.475566	0.47202	0.0578203
59.2083	0.47557	0.471993	0.0578267
59.2083	0.475535	0.471986	0.0578187
59.2083	0.47553	0.471963	0.0578125
59.2083	0.475518	0.471949	0.0578088
59.2083	0.475526	0.471938	0.0578094
59.2083	0.475522	0.47195	0.0578121
59.2083	0.475525	0.471945	0.0578111
59.2083	0.475525	0.471946	0.0578113
59.2083	0.475529	0.471945	0.0578106
59.2083	0.475527	0.471945	0.0578109
59.2083	0.475527	0.471946	0.0578111
59.2083	0.475529	0.471947	0.0578113
59.2083	0.475535	0.471957	0.0578122
59.2083	0.475533	0.471947	0.057812
5929.31	10	0.0001	10
1780.79	1.69595	0.0288047	0.00124829
340.979	0.000224604	0.4522	2.73782
232.776	0.626335	9.92624	2.67683
230.427	0.0238084	0.276496	0.511607
226.119	0.0296951	0.360491	0.504851
182.808	0.305117	2.26576	0.368635
143.613	4.78841	0.769836	0.113355
122.902	0.423612	0.745572	0.323718
91.1441	0.588092	1.02202	0.151883
79.7137	0.557943	0.823534	0.159942
78.2628	0.368921	0.628189	0.135074
77.2378	0.571866	0.813101	0.138142
67.6553	0.382969	0.531599	0.0484833
63.3079	0.43805	0.4787	0.0804967
59.6998	0.465553	0.503878	0.0640415
59.4888	0.516054	0.486326	0.0603593
59.4272	0.474149	0.459078	0.0593872
59.3374	0.473905	0.487799	0.0621305
59.2879	0.468068	0.462802	0.0585043
59.2866	0.490046	0.482931	0.0611965
59.2638	0.466846	0.478298	0.058164
59.2148	0.478722	0.476309	0.0586656
59.2095	0.47639	0.473359	0.0578256
59.2092	0.473433	0.471488	0.0577003
59.2084	0.475851	0.471721	0.0577893
59.2084	0.475264	0.471692	0.0577162
59.2083	0.475648	0.472045	0.0578055
59.2083	0.475345	0.471801	0.0577915
59.2083	0.475558	0.47202	0.0578155
59.2083	0.475576	0.472001	0.0578209
59.2083	0.475498	0.471936	0.0578153
59.2083	0.475472	0.471973	0.0578205
59.2083	0.475563	0.47191	0.0578018
59.2083	0.475529	0.471936	0.0578084
59.2083	0.47556	0.471942	0.057807
59.2083	0.475539	0.471949	0.0578088
5929.31	10	0.0001	10
877.484	0.0287785	0.0196583	0.221413
340.967	0.00140227	3.34691	0.000381528
264.321	2.90256	1.99782	0.000230858
184.078	0.0753185	0.383253	0.0012015
135.83	0.812391	0.558944	0.000330373
120.894	0.44902	0.861008	0.0305871
113.073	1.56812	2.22226	0.465953
83.4333	0.258473	0.494684	0.0391871
67.2394	0.487244	0.51242	0.0373802
64.2343	0.527673	0.414006	0.0369838
61.6458	0.441501	0.454197	0.041515
61.3902	0.469031	0.435655	0.0407222
60.1012	0.436033	0.450647	0.0475165
59.8811	0.486404	0.459917	0.0487964
59.3976	0.48247	0.466603	0.0530505
59.241	0.47579	0.466376	0.0555125
59.223	0.484321	0.474305	0.0584365
59.2124	0.476037	0.469377	0.0576601
59.2087	0.475947	0.472656	0.058071
59.2085	0.476184	0.471841	0.0578366
59.2084	0.474991	0.471971	0.0577873
59.2083	0.47579	0.47212	0.0578297
59.2083	0.475597	0.472001	0.0578266
59.2083	0.47553	0.47196	0.0578109
59.2083	0.475526	0.471941	0.0578077
59.2083	0.475519	0.471952	0.0578119
59.2083	0.475519	0.471944	0.0578107
59.2083	0.475529	0.471946	0.0578116
59.2083	0.475528	0.471947	0.0578112
59.2083	0.47553	0.471947	0.0578115
59.2083	0.475527	0.471947	0.0578113
59.2083	0.475526	0.471946	0.0578115
59.2083	0.475528	0.471946	0.0578113
5929.31	10	0.0001	10
2405.87	0.0656035	0.00328918	0.000195474
169.883	0.0686209	0.143161	0.00663678
80.4072	0.297742	0.273263	0.0231419
66.3483	0.451773	0.461546	0.0324935
63.9303	0.415611	0.527106	0.0528752
63.8554	0.589329	0.449659	0.0433167
61.4485	0.400958	0.482777	0.0531039
59.8256	0.489293	0.509789	0.0688712
59.6469	0.503061	0.509203	0.0629909
59.4241	0.450279	0.448631	0.0536798
59.3276	0.454421	0.467098	0.0590332
59.2891	0.477185	0.485373	0.0589038
59.2086	0.474345	0.47133	0.0577599
59.2085	0.476429	0.472341	0.0579352
59.2084	0.475776	0.472007	0.0579117
59.2083	0.475601	0.47181	0.0577911
59.2083	0.475563	0.47197	0.0578132
59.2083	0.475552	0.471975	0.0578149
59.2083	0.475518	0.471947	0.0578112
59.2083	0.47552	0.47194	0.0578106
59.2083	0.47553	0.471941	0.05781
59.2083	0.475527	0.471942	0.0578096
59.2083	0.475527	0.47195	0.0578112
59.2083	0.47551	0.471936	0.0578083
59.2083	0.475453	0.47194	0.0578084
59.2083	0.475511	0.471937	0.0578087
59.2083	0.475493	0.471945	0.0578116
59.2083	0.475509	0.471944	0.0578108
59.2083	0.475519	0.471944	0.057811
59.2083	0.475521	0.471944	0.057811
5929.31	10	0.0001	10
337.918	0.00717924	4.06133	0.00021012
335.209	0.0143844	5.48722	6.6631
249.283	3.42589	0.623503	0.000688264
163.054	0.338101	2.36554	0.824203
116.503	0.339909	1.13208	0.216758
107.34	0.884937	1.57281	0.379894
102.345	0.726512	0.999253	0.284589
98.1631	0.945278	1.18163	0.222308
78.7449	0.611628	0.671189	0.149099
75.6408	0.476217	0.71244	0.142737
61.4767	0.53635	0.432597	0.0538108
60.5606	0.505763	0.454368	0.0461608
59.9908	0.475909	0.444997	0.0471982
59.8363	0.49485	0.460074	0.0495959
59.7922	0.515956	0.480437	0.0536024
59.7712	0.483478	0.443535	0.0498378
59.2817	0.482165	0.468415	0.0593779
59.2697	0.478746	0.476766	0.0609431
59.2265	0.482231	0.470318	0.0580956
59.2103	0.472837	0.470136	0.0573549
59.209	0.476189	0.472754	0.0581612
59.2084	0.475461	0.471674	0.0577634
59.2084	0.475401	0.471684	0.0577713
59.2083	0.475502	0.472031	0.0578446
59.2083	0.475483	0.471906	0.0577892
59.2083	0.475492	0.471938	0.057808
59.2083	0.475504	0.471942	0.0578083
59.2083	0.475514	0.471896	0.0577993
59.2083	0.475525	0.471943	0.0578109
59.2083	0.47552	0.471951	0.05781
59.2083	0.475523	0.471942	0.0578101
5929.31	10	0.0001	10
341.222	0.0012856	4.12425	0.110001
308.149	0.00104396	0.00178587	0.00589291
278.633	0.00416219	0.0292471	0.299804
234.177	0.019293	0.208737	1.25584
149.159	0.0799547	0.1986	0.0396807
147.576	2.64754	3.87303	1.66638
133.216	9.61688	0.797259	0.141674
132.914	2.77374	6.23545	2.67644
126.034	0.217486	0.206446	0.0001
122.165	0.135786	0.40761	0.0237302
121.947	1.08695	2.89472	0.837356
118.841	2.37228	2.55506	0.423578
76.7247	0.273736	0.488725	0.0475631
64.1276	0.496693	0.562995	0.0552382
59.2197	0.476845	0.47469	0.0573368
59.2107	0.473063	0.47008	0.0572381
59.2105	0.473284	0.470971	0.0573175
59.2098	0.474402	0.470018	0.0573343
59.2094	0.475395	0.473502	0.0581227
59.2087	0.475202	0.472578	0.0580212
59.2087	0.476796	0.472037	0.0578382
59.2086	0.475069	0.472296	0.0579963
59.2086	0.474499	0.471725	0.057876
59.2085	0.475548	0.472582	0.057869
59.2084	0.475839	0.472012	0.0577844
59.2084	0.475829	0.471918	0.0578029
59.2083	0.47536	0.471713	0.0577848
59.2083	0.475432	0.472089	0.0578363
59.2083	0.475477	0.471955	0.0578327
59.2083	0.475473	0.471979	0.0578245
59.2083	0.475531	0.471958	0.0578258
59.2083	0.475485	0.471962	0.0578143
59.2083	0.475548	0.471942	0.0578084
59.2083	0.475527	0.471958	0.0578139
59.2083	0.475526	0.471942	0.0578095
59.2083	0.47553	0.471949	0.0578123
59.2083	0.475526	0.471944	0.0578098
59.2083	0.475532	0.471949	0.0578121
59.2083	0.475549	0.471942	0.05781
59.2083	0.475526	0.471954	0.0578102
59.2083	0.475528	0.471945	0.0578109
59.2083	0.475528	0.471947	0.0578109
5929.31	10	0.0001	10
341.947	0.000126439	3.71316	0.0558443
304.044	0.00147846	0.0149417	0.365176
303.206	0.00187058	0.000578129	0.0385149
238.927	0.316087	0.144449	0.0318035
184.375	2.77605	1.24234	0.0556418
76.2359	0.298136	0.380319	0.0206451
73.2724	0.401683	0.459576	0.0245016
71.364	0.340519	0.397681	0.0242621
64.3719	0.345528	0.379225	0.0377786
63.3802	0.407623	0.402715	0.0347854
63.1113	0.500083	0.434985	0.0372118
62.269	0.484403	0.534455	0.0539158
62.2285	0.545742	0.452063	0.0432866
60.4703	0.500325	0.536722	0.0663782
60.4193	0.451923	0.417567	0.0469174
59.7283	0.448444	0.439713	0.0491654
59.3027	0.49261	0.467858	0.0562903
59.2586	0.467799	0.460492	0.0566498
59.2469	0.481655	0.473662	0.0562954
59.2153	0.477588	0.474195	0.0574648
59.2108	0.475091	0.471945	0.0573328
59.2096	0.476216	0.47368	0.0579449
59.2095	0.474807	0.471295	0.0574007
59.2094	0.475016	0.470223	0.0575771
59.2091	0.474761	0.4713	0.0574591
59.2088	0.476849	0.472035	0.057925
59.2086	0.474671	0.47218	0.0578678
59.2084	0.475756	0.472031	0.0578871
59.2084	0.475745	0.472268	0.0578495
59.2084	0.475841	0.472014	0.0578615
59.2083	0.475604	0.471995	0.0578231
59.2083	0.475592	0.47196	0.0578201
59.2083	0.475523	0.471935	0.0578017
59.2083	0.475538	0.471952	0.0578178
59.2083	0.475531	0.471958	0.0578131
59.2083	0.475527	0.471957	0.0578129
59.2083	0.475525	0.471948	0.0578125
59.2083	0.475526	0.471944	0.0578108
59.2083	0.475526	0.471939	0.0578088
59.2083	0.475526	0.471944	0.0578108
59.2083	0.475526	0.471946	0.0578109
59.2083	0.475526	0.471942	0.0578101
5929.31	10	0.0001	10
341.529	0.00018262	0.852343	0.00114605
339.425	0.00283463	2.81024	0.549859
280.375	0.00467259	0.0218723	0.360061
231.203	0.0168101	0.0880626	0.0124594
162.207	1.02131	0.304034	0.061611
154.901	0.613779	0.247309	0.0001
132.907	0.638134	1.36294	0.101243
67.789	0.6833	0.446976	0.0551813
62.5493	0.584022	0.483435	0.048065
60.0095	0.539321	0.481153	0.0618851
59.4492	0.462311	0.463389	0.052166
59.2855	0.489598	0.46669	0.0572133
59.2516	0.487392	0.472112	0.0566261
59.2458	0.483425	0.466612	0.0568981
59.2257	0.481745	0.468982	0.0571801
59.2226	0.476431	0.467026	0.0564533
59.2096	0.477433	0.471612	0.0578912
59.2085	0.476313	0.472626	0.0579419
59.2085	0.475667	0.472567	0.0578614
59.2084	0.475555	0.472299	0.0579178
59.2083	0.475734	0.472117	0.0578128
59.2083	0.475567	0.472005	0.0578019
59.2083	0.475543	0.472012	0.0578103
59.2083	0.475534	0.471906	0.0578135
59.2083	0.475532	0.471944	0.0578105
59.2083	0.475537	0.471941	0.0578157
59.2083	0.475524	0.471986	0.0578103
59.2083	0.475516	0.47193	0.0578117
59.2083	0.475524	0.471949	0.0578114
59.2083	0.475524	0.471948	0.0578114
